id,timestamp,full_sq,life_sq,floor,state,max_floor,material,build_year,num_room,kitch_sq,full_all,sub_area,price_doc
18565,2014-05-19,32.0,18,5.0,2.0,9.0,1.0,1963.0,1.0,5,130396,Cheremushki,5850000.0
15871,2014-03-11,74.12555529576807,43,1.0,1.0,2.0,1.0,2015.0,3.0,11,6161,Poselenie Rogovskoe,5350000.0
17234,2014-04-10,41.0,18,15.0,3.0,24.0,1.0,2006.0,1.0,10,102828,Kosino-Uhtomskoe,3000000.0
24637,2014-11-12,85.0,50,17.0,3.0,25.0,4.0,2016.0,3.0,10,21155,Mitino,11386434.0
24340,2014-11-05,58.0,34,8.0,2.0,9.0,1.0,1971.0,3.0,6,112221,Chertanovo Juzhnoe,6000000.0
14272,2014-01-29,41.0,21,5.0,2.0,12.0,1.0,1995.0,1.0,8,165727,Mar'ino,6100000.0
17252,2014-04-10,67.0,39,3.0,1.0,3.0,1.0,2017.0,3.0,10,8384,Poselenie Novofedorovskoe,3624480.0
14852,2014-02-11,61.0,32,4.0,3.0,14.0,1.0,2000.0,2.0,12,165727,Mar'ino,9930000.0
16392,2014-03-24,75.0,44,13.0,3.0,17.0,1.0,1993.0,3.0,10,21155,Mitino,10000000.0
27336,2015-01-16,74.0,41,11.0,3.0,37.0,4.0,2010.0,3.0,9,80791,Horoshevskoe,10200000.0
19273,2014-06-03,43.0,19,3.0,3.0,17.0,1.0,2006.0,1.0,8,89467,Fili Davydkovo,1000000.0
14681,2014-02-06,63.0,37,17.0,2.0,22.0,1.0,2014.0,2.0,9,115352,Nagornoe,12141337.0
30028,2015-05-29,108.0,63,8.0,1.0,16.0,1.0,2015.0,3.0,16,1359171,Alekseevskoe,34645000.0
18182,2014-05-06,107.0,58,8.0,2.0,10.0,4.0,1995.0,3.0,20,85956,Sokol'niki,45440000.0
15560,2014-02-28,33.0,19,7.0,2.0,9.0,1.0,1968.0,1.0,6,113897,Troparevo-Nikulino,6700000.0
22173,2014-09-03,43.0,25,18.0,2.0,22.0,1.0,2014.0,1.0,6,116742,Tverskoe,5473469.0
15515,2014-02-27,54.0,31,10.0,2.0,17.0,1.0,2008.0,2.0,9,80917,Marfino,2000000.0
15249,2014-02-20,71.0,41,4.0,4.0,9.0,2.0,1960.0,3.0,7,73007,Begovoe,11600000.0
21248,2014-08-02,44.0,25,3.0,2.0,9.0,1.0,1976.0,2.0,5,48439,Zjablikovo,7000000.0
15976,2014-03-13,46.0,27,4.0,2.0,11.0,1.0,2015.0,1.0,6,17790,Poselenie Vnukovskoe,6094854.0
22031,2014-08-30,66.0,38,1.0,2.0,9.0,1.0,1975.0,3.0,5,129207,Orehovo-Borisovo Juzhnoe,1200000.0
18059,2014-04-30,105.0,59,6.0,2.0,16.0,1.0,1994.0,3.0,12,89467,Fili Davydkovo,20850000.0
19369,2014-06-05,32.0,17,3.0,2.0,9.0,1.0,1968.0,1.0,7,153248,Kotlovka,5650000.0
21218,2014-08-01,38.0,22,3.0,2.0,9.0,1.0,1963.0,2.0,7,1452550,Bogorodskoe,1500000.0
18069,2014-04-30,35.0,19,14.0,3.0,14.0,1.0,1970.0,1.0,9,81887,Hovrino,7200000.0
17987,2014-04-29,46.0,27,4.0,2.0,9.0,1.0,1972.0,2.0,6,157010,Ivanovskoe,7350000.0
25646,2014-12-02,42.0,21,9.0,2.0,14.0,1.0,1989.0,1.0,8,165727,Mar'ino,6300000.0
29063,2015-04-11,57.0,33,14.0,1.0,15.0,4.0,2015.0,2.0,10,39873,Poselenie Shherbinka,4997535.0
15293,2014-02-21,42.0,19,15.0,3.0,17.0,1.0,2008.0,1.0,8,102618,Juzhnoe Butovo,998000.0
24560,2014-11-11,34.0,18,8.0,3.0,16.0,5.0,1983.0,1.0,9,125111,Solncevo,2000000.0
18126,2014-05-05,112.0,65,3.0,1.0,3.0,1.0,2014.0,4.0,16,87713,Zapadnoe Degunino,7600002.0
11151,2013-10-10,35.0,19,12.0,2.0,12.0,1.0,1972.0,1.0,10,57405,Preobrazhenskoe,5700000.0
23629,2014-10-16,42.0,24,11.0,1.0,18.0,1.0,2015.0,1.0,6,221709,Krjukovo,4536000.0
28382,2015-03-16,42.0,24,3.0,2.0,5.0,2.0,1960.0,2.0,5,122862,Izmajlovo,7400000.0
21828,2014-08-23,40.0,23,17.0,2.0,17.0,1.0,2015.0,1.0,6,17790,Poselenie Vnukovskoe,5597085.0
15523,2014-02-27,38.0,20,4.0,2.0,10.0,1.0,2001.0,1.0,8,85219,Matushkino,3000000.0
20068,2014-06-24,38.0,19,16.0,3.0,17.0,1.0,1996.0,1.0,8,91100,Donskoe,7612000.0
19873,2014-06-20,33.0,19,13.0,2.0,24.0,1.0,1998.0,1.0,10,1318695,Vyhino-Zhulebino,5600000.0
7139,2013-04-08,78.0,45,14.0,2.0,15.0,3.0,2010.0,3.0,11,80917,Marfino,5745000.0
21992,2014-08-28,36.0,19,8.0,3.0,12.0,5.0,1968.0,1.0,9,76284,Nagatinskij Zaton,6600000.0
14927,2014-02-12,31.0,18,2.0,2.0,8.0,2.0,1961.0,1.0,5,102590,Danilovskoe,6100000.0
14151,2014-01-27,44.0,25,4.0,2.0,9.0,1.0,1975.0,2.0,5,77878,Orehovo-Borisovo Severnoe,6400000.0
22217,2014-09-04,73.0,42,2.0,2.0,5.0,2.0,1965.0,3.0,8,80917,Marfino,11000000.0
30170,2015-06-08,45.0,26,2.0,1.0,3.0,1.0,2014.0,1.0,6,87713,Zapadnoe Degunino,4095000.0
27463,2015-01-23,100.42666666666666,59,1.0,1.0,15.0,1.0,2015.0,4.0,15,1100773,Ajeroport,71249624.0
18433,2014-05-14,122.0,70,3.0,3.0,12.0,4.0,2007.0,4.0,12,942118,Kurkino,27000000.0
27392,2015-01-20,62.0,32,4.0,1.0,17.0,4.0,2015.0,2.0,12,247469,Nekrasovka,6520500.0
13812,2014-01-16,64.0,37,6.0,2.0,17.0,1.0,2015.0,2.0,9,17790,Poselenie Vnukovskoe,6403240.0
21797,2014-08-22,38.0,22,4.0,2.0,12.0,1.0,1968.0,2.0,7,55125,Babushkinskoe,7000000.0
8672,2013-06-25,45.0,26,2.0,2.0,3.0,3.0,1976.0,1.0,6,48439,Zjablikovo,7100000.0
15665,2014-03-04,64.0,37,1.0,1.0,3.0,1.0,1992.0,2.0,9,221709,Krjukovo,6311200.0
15148,2014-02-18,215.0,126,10.0,1.0,10.0,2.0,2003.0,6.0,7,37807,Savelki,23000000.0
4951,2012-11-26,61.0,35,17.0,2.0,23.0,3.0,1957.0,2.0,9,178473,Pokrovskoe Streshnevo,7698600.0
24777,2014-11-14,37.0,21,7.0,1.0,9.0,1.0,2014.0,1.0,5,2942,Poselenie Filimonkovskoe,2305805.0
12123,2013-11-14,47.0,27,6.0,3.0,12.0,6.0,2009.0,2.0,7,221709,Krjukovo,6000000.0
16926,2014-04-03,39.0,17,12.0,2.0,14.0,1.0,2008.0,1.0,8,32071,Staroe Krjukovo,5100000.0
28629,2015-03-26,62.0,36,10.0,2.0,12.0,1.0,1977.0,3.0,6,129207,Orehovo-Borisovo Juzhnoe,8600000.0
26167,2014-12-09,56.0,32,4.0,2.0,12.0,2.0,2009.0,2.0,8,2693,Poselenie Mosrentgen,6000000.0
15461,2014-02-26,70.0,41,1.0,2.0,5.0,2.0,1958.0,3.0,7,85083,Sokolinaja Gora,9900000.0
22917,2014-09-25,39.0,22,22.0,1.0,25.0,1.0,2014.0,1.0,5,247469,Nekrasovka,4740000.0
14056,2014-01-23,44.0,25,7.0,2.0,9.0,1.0,1969.0,2.0,6,53786,Severnoe Tushino,7400000.0
7543,2013-04-23,38.0,19,3.0,2.0,8.0,3.0,2014.0,1.0,5,87713,Zapadnoe Degunino,6100000.0
28200,2015-03-04,44.0,25,7.0,3.0,12.0,1.0,1972.0,2.0,6,112221,Chertanovo Juzhnoe,8000000.0
16918,2014-04-03,36.0,20,4.0,2.0,12.0,1.0,1970.0,1.0,10,83369,Rjazanskij,5750000.0
21598,2014-08-18,32.0,18,1.0,2.0,9.0,1.0,1970.0,1.0,6,125354,Chertanovo Severnoe,5450000.0
25298,2014-11-25,64.0,37,8.0,4.0,12.0,4.0,1965.0,3.0,9,153248,Kotlovka,11400000.0
28264,2015-03-07,62.0,36,16.0,1.0,17.0,4.0,2015.0,2.0,10,247469,Nekrasovka,6614400.0
19565,2014-06-10,34.0,20,23.0,1.0,24.0,1.0,2014.0,1.0,5,21155,Mitino,7048122.0
9942,2013-08-20,66.0,38,11.0,3.0,12.0,5.0,1973.0,3.0,9,3521,Savelovskoe,7000000.0
9889,2013-08-16,49.0,28,10.0,3.0,12.0,5.0,1971.0,2.0,9,94564,Golovinskoe,6100000.0
20227,2014-06-26,73.0,42,12.0,3.0,14.0,2.0,1972.0,3.0,9,94564,Golovinskoe,13000000.0
18465,2014-05-15,32.0,18,5.0,3.0,9.0,5.0,1963.0,1.0,5,175518,Rostokino,6400000.0
22200,2014-09-04,68.0,40,8.0,3.0,12.0,5.0,1973.0,3.0,11,43795,Pechatniki,11800000.0
10057,2013-08-26,45.0,18,7.0,2.0,9.0,3.0,2014.0,1.0,6,9553,Poselenie Voskresenskoe,4352340.0
26570,2014-12-16,38.66404084609774,22,1.0,1.0,4.0,1.0,2016.0,1.0,5,96959,Levoberezhnoe,17813624.0
18056,2014-04-30,90.0,52,4.0,2.0,5.0,2.0,1952.0,3.0,9,155572,Butyrskoe,15000000.0
18093,2014-05-04,34.0,20,14.0,3.0,14.0,1.0,2003.0,1.0,7,89971,Ljublino,1000000.0
14675,2014-02-06,41.0,20,4.0,2.0,12.0,1.0,1990.0,1.0,8,178473,Pokrovskoe Streshnevo,7300000.0
9864,2013-08-15,51.0,30,3.0,2.0,4.0,3.0,2014.0,2.0,7,247469,Nekrasovka,4914602.0
26276,2014-12-11,54.0,31,10.0,2.0,14.0,1.0,1996.0,2.0,8,165727,Mar'ino,9130000.0
19859,2014-06-19,37.0,18,1.0,2.0,5.0,2.0,1961.0,1.0,5,89971,Ljublino,4650000.0
12303,2013-11-19,55.0,32,3.0,3.0,8.0,2.0,1960.0,2.0,7,55590,Krasnosel'skoe,9850000.0
10859,2013-09-30,60.0,34,2.0,2.0,17.0,1.0,1989.0,2.0,10,85721,Brateevo,7750000.0
15847,2014-03-07,60.0,35,8.0,2.0,9.0,1.0,1969.0,3.0,6,118945,Vostochnoe Izmajlovo,10300000.0
8290,2013-06-03,77.0,45,3.0,2.0,5.0,2.0,1957.0,3.0,8,1100773,Ajeroport,11700000.0
21942,2014-08-27,36.0,18,11.0,2.0,12.0,1.0,1974.0,1.0,6,86206,Bibirevo,5950000.0
7917,2013-05-14,43.0,25,5.0,2.0,7.0,3.0,1992.0,1.0,6,221709,Krjukovo,4501100.0
15454,2014-02-26,38.0,18,8.0,2.0,17.0,1.0,1987.0,1.0,8,94561,Novokosino,1000000.0
30176,2015-06-08,49.0,22,17.0,2.0,17.0,1.0,1973.0,2.0,6,76156,Nagatino-Sadovniki,10000000.0
16571,2014-03-26,33.0,19,5.0,2.0,9.0,1.0,1969.0,1.0,6,57107,Timirjazevskoe,6200000.0
25192,2014-11-24,81.0,44,1.0,3.0,16.0,1.0,1979.0,3.0,10,90114,Teplyj Stan,12500000.0
11558,2013-10-25,56.0,32,6.0,1.0,20.0,1.0,2013.0,2.0,8,111874,Chertanovo Central'noe,9864900.0
5761,2013-01-24,60.0,30,3.0,2.0,6.0,3.0,2014.0,2.0,9,9553,Poselenie Voskresenskoe,4967360.0
13009,2013-12-11,37.0,19,13.0,2.0,16.0,1.0,1979.0,1.0,8,61396,Otradnoe,6250000.0
25851,2014-12-05,38.0,18,3.0,2.0,12.0,1.0,2006.0,1.0,9,102618,Juzhnoe Butovo,5800000.0
16082,2014-03-15,50.0,29,1.0,2.0,9.0,1.0,1974.0,3.0,5,87713,Zapadnoe Degunino,6900000.0
18517,2014-05-16,44.0,25,9.0,2.0,9.0,1.0,1973.0,2.0,5,157010,Ivanovskoe,3000000.0
27872,2015-02-12,49.0,28,3.0,3.0,9.0,1.0,1976.0,3.0,5,12327,Gol'janovo,8200000.0
16982,2014-04-04,50.0,29,3.0,3.0,9.0,1.0,1974.0,2.0,6,32071,Staroe Krjukovo,1000000.0
15490,2014-02-27,37.0,18,6.0,3.0,16.0,1.0,1998.0,1.0,7,166803,Shhukino,2000000.0
15647,2014-03-03,44.0,25,2.0,3.0,5.0,5.0,1961.0,2.0,5,153248,Kotlovka,6500000.0
10193,2013-08-30,44.0,25,7.0,2.0,9.0,5.0,1965.0,2.0,7,1362363,Akademicheskoe,8490000.0
18735,2014-05-22,39.0,19,12.0,2.0,14.0,1.0,1992.0,1.0,8,221709,Krjukovo,4750000.0
14149,2014-01-27,65.0,38,1.0,2.0,6.0,6.0,2015.0,3.0,9,13890,Poselenie Sosenskoe,7426930.0
26432,2014-12-15,37.0,21,14.0,2.0,18.0,1.0,2006.0,1.0,8,142462,Mozhajskoe,7400000.0
21024,2014-07-22,60.0,34,14.0,4.0,25.0,1.0,2010.0,2.0,10,61396,Otradnoe,5925570.0
10377,2013-09-10,30.0,17,20.0,1.0,25.0,1.0,2015.0,1.0,5,13890,Poselenie Sosenskoe,3519000.0
23054,2014-09-29,71.0,41,5.0,2.0,9.0,2.0,1960.0,3.0,7,64317,Lomonosovskoe,16750000.0
22992,2014-09-27,50.0,27,1.0,3.0,10.0,2.0,1976.0,2.0,8,75377,Hamovniki,8000000.0
11274,2013-10-16,62.0,33,3.0,3.0,9.0,1.0,2014.0,2.0,9,12061,Poselenie Krasnopahorskoe,3759912.0
26004,2014-12-08,64.0,37,13.0,1.0,17.0,1.0,2015.0,2.0,10,247469,Nekrasovka,6656000.0
18271,2014-05-08,31.0,18,10.0,3.0,12.0,1.0,1971.0,1.0,6,112221,Chertanovo Juzhnoe,4900000.0
20172,2014-06-26,51.0,30,4.0,1.0,17.0,1.0,2014.0,2.0,7,116742,Tverskoe,6074821.0
13705,2014-01-14,37.0,21,13.0,1.0,17.0,1.0,2014.0,1.0,5,116742,Tverskoe,4252965.0
19414,2014-06-06,63.0,37,13.0,1.0,17.0,1.0,2015.0,2.0,9,17790,Poselenie Vnukovskoe,6907232.0
24086,2014-10-29,48.0,28,4.0,1.0,9.0,1.0,2015.0,1.0,7,87713,Zapadnoe Degunino,3535520.0
21286,2014-08-05,54.0,28,3.0,3.0,14.0,1.0,2007.0,2.0,9,85219,Matushkino,1000000.0
16489,2014-03-25,59.0,34,1.0,4.0,9.0,1.0,1966.0,3.0,6,102726,Jakimanka,13000000.0
3581,2012-09-11,55.0,32,16.0,2.0,19.0,3.0,2015.0,2.0,8,13890,Poselenie Sosenskoe,5486450.0
17156,2014-04-08,76.0,44,7.0,3.0,17.0,1.0,1998.0,3.0,10,130396,Cheremushki,15000000.0
29040,2015-04-10,38.0,22,16.0,1.0,17.0,1.0,2015.0,1.0,5,17790,Poselenie Vnukovskoe,5810343.0
23924,2014-10-24,52.0,28,14.0,3.0,16.0,5.0,1991.0,2.0,10,60315,Severnoe Medvedkovo,9300000.0
26661,2014-12-17,83.0,48,3.0,3.0,9.0,2.0,1957.0,4.0,9,106445,Gagarinskoe,26000000.0
23027,2014-09-29,92.0,32,3.0,3.0,17.0,1.0,2006.0,2.0,11,102828,Kosino-Uhtomskoe,2000000.0
15581,2014-02-28,59.0,34,9.0,3.0,9.0,1.0,1972.0,3.0,5,112221,Chertanovo Juzhnoe,7800000.0
11886,2013-11-07,37.0,19,3.0,3.0,16.0,5.0,1979.0,1.0,9,123000,Kon'kovo,6000000.0
25557,2014-12-01,104.0,54,2.0,1.0,2.0,2.0,2015.0,3.0,20,5740,Poselenie Pervomajskoe,8024346.0
1501,2012-03-13,37.0,19,15.0,2.0,18.0,3.0,1965.0,1.0,5,36154,Perovo,6000000.0
12196,2013-11-15,31.0,17,3.0,2.0,5.0,1.0,1972.0,1.0,5,43795,Pechatniki,4400000.0
30022,2015-05-28,73.0,38,9.0,1.0,12.0,4.0,2014.0,2.0,12,7122,Poselenie Rjazanovskoe,2755137.0
26134,2014-12-09,47.0,27,12.0,2.0,12.0,1.0,1977.0,2.0,6,48439,Zjablikovo,2000000.0
15729,2014-03-05,38.0,17,12.0,2.0,17.0,1.0,2001.0,1.0,9,143661,Troickij okrug,4000000.0
8025,2013-05-20,53.0,31,2.0,2.0,5.0,3.0,2015.0,2.0,7,13890,Poselenie Sosenskoe,4234060.0
10581,2013-09-18,78.0,45,2.0,3.0,8.0,2.0,1956.0,3.0,8,1359171,Alekseevskoe,18250000.0
11499,2013-10-23,30.0,17,4.0,2.0,5.0,1.0,1973.0,1.0,5,142243,Lefortovo,5310000.0
11110,2013-10-09,52.0,30,1.0,2.0,14.0,1.0,2013.0,2.0,7,247469,Nekrasovka,5580410.0
10125,2013-08-28,37.0,21,5.0,1.0,12.0,6.0,2015.0,1.0,5,2942,Poselenie Filimonkovskoe,2061954.0
27694,2015-02-03,74.0,43,9.0,3.0,17.0,1.0,2012.0,3.0,12,17790,Poselenie Vnukovskoe,4200000.0
22008,2014-08-29,32.0,18,1.0,2.0,9.0,1.0,1969.0,1.0,6,125354,Chertanovo Severnoe,1000000.0
17558,2014-04-17,73.0,37,6.0,1.0,12.0,4.0,2012.0,2.0,11,122862,Izmajlovo,8195250.0
21960,2014-08-28,87.0,51,4.0,3.0,14.0,1.0,1998.0,4.0,11,78507,Kuncevo,19700000.0
21274,2014-08-04,34.0,19,1.0,3.0,12.0,5.0,1968.0,1.0,9,12327,Gol'janovo,5600000.0
25727,2014-12-03,77.0,45,12.0,1.0,19.0,1.0,2014.0,3.0,11,39873,Poselenie Shherbinka,6027810.0
14137,2014-01-27,59.0,34,3.0,2.0,5.0,5.0,1966.0,3.0,6,145576,Caricyno,2000000.0
8563,2013-06-19,51.0,30,4.0,2.0,8.0,3.0,2014.0,2.0,7,5740,Poselenie Pervomajskoe,3228750.0
15388,2014-02-25,91.0,53,5.0,3.0,12.0,1.0,1999.0,4.0,10,64931,Vostochnoe Degunino,15500000.0
23939,2014-10-25,53.0,30,8.0,2.0,14.0,1.0,1989.0,2.0,8,221709,Krjukovo,6300000.0
28680,2015-03-27,57.0,32,3.0,3.0,16.0,5.0,1980.0,2.0,10,64931,Vostochnoe Degunino,7900000.0
16062,2014-03-14,63.0,36,3.0,1.0,17.0,4.0,2014.0,2.0,9,9553,Poselenie Voskresenskoe,6510800.0
17624,2014-04-19,40.0,20,4.0,2.0,8.0,1.0,2003.0,1.0,8,89971,Ljublino,5850000.0
11835,2013-11-06,98.0,55,12.0,4.0,15.0,4.0,2004.0,3.0,13,942118,Kurkino,14850000.0
13477,2013-12-26,56.0,31,9.0,2.0,14.0,2.0,1972.0,2.0,9,76284,Nagatinskij Zaton,9350000.0
11239,2013-10-15,79.0,46,1.0,1.0,2.0,1.0,2014.0,3.0,11,21155,Mitino,10438478.0
14868,2014-02-11,85.0,44,16.0,4.0,22.0,5.0,1987.0,3.0,10,38075,Silino,10150000.0
18749,2014-05-22,55.0,32,4.0,2.0,9.0,2.0,1974.0,2.0,8,21040,Dorogomilovo,13350000.0
20215,2014-06-26,60.0,35,5.0,1.0,17.0,1.0,2014.0,2.0,9,21819,Poselenie Desjonovskoe,5115357.0
4407,2012-10-26,37.0,19,5.0,2.0,8.0,3.0,1992.0,1.0,5,221709,Krjukovo,4150000.0
21278,2014-08-04,48.0,28,3.0,2.0,12.0,5.0,1967.0,2.0,8,55125,Babushkinskoe,2000000.0
26618,2014-12-16,73.0,42,12.0,3.0,16.0,1.0,1980.0,3.0,10,178264,Jasenevo,15000000.0
4724,2012-11-13,61.0,35,14.0,2.0,17.0,3.0,2014.0,2.0,9,9553,Poselenie Voskresenskoe,4882890.0
17304,2014-04-11,67.0,39,10.0,3.0,16.0,5.0,1991.0,3.0,8,60315,Severnoe Medvedkovo,11200000.0
3784,2012-09-22,79.0,41,6.0,2.0,7.0,3.0,2014.0,3.0,11,9553,Poselenie Voskresenskoe,6780400.0
26805,2014-12-18,38.0,22,11.0,1.0,20.0,1.0,2014.0,1.0,10,21819,Poselenie Desjonovskoe,3769167.0
11511,2013-10-24,38.0,20,2.0,2.0,12.0,1.0,1982.0,1.0,8,112804,Filevskij Park,6200000.0
23659,2014-10-17,74.12555529576807,43,2.0,1.0,2.0,4.0,2015.0,3.0,11,6161,Poselenie Rogovskoe,7923741.0
23687,2014-10-17,47.0,27,6.0,2.0,9.0,1.0,1969.0,2.0,6,37502,Sviblovo,4800000.0
18196,2014-05-06,36.0,17,10.0,2.0,17.0,1.0,2004.0,1.0,10,89971,Ljublino,6200000.0
12726,2013-12-03,38.0,22,2.0,1.0,17.0,1.0,2014.0,1.0,5,247469,Nekrasovka,4107950.0
9955,2013-08-21,75.0,44,9.0,2.0,14.0,3.0,2014.0,3.0,11,247469,Nekrasovka,7067808.0
28520,2015-03-23,70.0,40,5.0,3.0,6.0,2.0,1933.0,3.0,15,36154,Perovo,11700000.0
17799,2014-04-24,37.0,21,2.0,2.0,9.0,1.0,1972.0,1.0,5,104410,Veshnjaki,4700000.0
15506,2014-02-27,63.0,37,11.0,2.0,12.0,1.0,1973.0,3.0,6,76670,Zjuzino,9500000.0
17890,2014-04-25,67.0,39,13.0,2.0,14.0,5.0,1976.0,3.0,9,157010,Ivanovskoe,8500000.0
14889,2014-02-11,30.0,17,2.0,2.0,5.0,1.0,1969.0,1.0,5,57999,Presnenskoe,6400000.0
20514,2014-07-01,78.0,45,2.0,3.0,8.0,2.0,1959.0,3.0,10,76156,Nagatino-Sadovniki,12300000.0
16098,2014-03-17,67.0,39,3.0,1.0,4.0,4.0,2014.0,2.0,10,116742,Tverskoe,5710756.0
21035,2014-07-23,61.0,35,7.0,1.0,20.0,1.0,2015.0,2.0,9,17790,Poselenie Vnukovskoe,6823425.0
15365,2014-02-25,64.0,37,7.0,1.0,17.0,1.0,2014.0,2.0,9,17790,Poselenie Vnukovskoe,6212864.0
23235,2014-10-03,43.0,25,4.0,3.0,5.0,5.0,1958.0,2.0,6,89467,Fili Davydkovo,8200000.0
10918,2013-10-02,51.0,30,17.0,3.0,17.0,1.0,1987.0,2.0,8,129207,Orehovo-Borisovo Juzhnoe,8300000.0
11050,2013-10-07,54.0,21,3.0,4.0,19.0,2.0,2002.0,1.0,13,78810,Koptevo,9750000.0
18928,2014-05-27,38.0,19,15.0,2.0,17.0,1.0,2007.0,1.0,7,125111,Solncevo,6400000.0
23184,2014-10-01,77.0,45,11.0,1.0,28.0,4.0,2009.0,2.0,18,122862,Izmajlovo,7979480.0
15085,2014-02-17,48.0,28,6.0,3.0,14.0,5.0,1970.0,2.0,8,78810,Koptevo,6300000.0
19759,2014-06-18,34.0,20,1.0,1.0,1.0,1.0,2014.0,1.0,5,8384,Poselenie Novofedorovskoe,1702558.0
16286,2014-03-20,54.0,30,6.0,2.0,14.0,6.0,2003.0,2.0,11,101708,Juzhnoportovoe,12700000.0
928,2012-01-25,31.0,18,8.0,2.0,15.0,3.0,1952.0,1.0,5,118945,Vostochnoe Izmajlovo,4800000.0
12684,2013-12-02,51.0,30,2.0,3.0,14.0,1.0,1994.0,2.0,8,221709,Krjukovo,5800000.0
14923,2014-02-12,31.0,18,2.0,2.0,5.0,2.0,1960.0,1.0,5,178473,Pokrovskoe Streshnevo,5410000.0
14691,2014-02-06,69.0,33,5.0,1.0,33.0,4.0,2011.0,2.0,13,76156,Nagatino-Sadovniki,8765000.0
9124,2013-07-10,30.0,17,4.0,2.0,6.0,3.0,1957.0,1.0,5,155572,Butyrskoe,6900000.0
30353,2015-06-20,80.0,47,9.0,1.0,24.0,6.0,2017.0,3.0,12,76284,Nagatinskij Zaton,12351546.0
26760,2014-12-18,51.0,30,9.0,2.0,9.0,1.0,1973.0,3.0,6,139322,Severnoe Izmajlovo,8400000.0
27489,2015-01-24,35.0,20,4.0,3.0,14.0,1.0,2002.0,1.0,10,165727,Mar'ino,6000000.0
18366,2014-05-13,35.0,19,12.0,3.0,12.0,1.0,1967.0,1.0,9,80791,Horoshevskoe,7600000.0
10413,2013-09-11,34.0,20,2.0,2.0,9.0,2.0,1971.0,2.0,6,72131,Novogireevo,5400000.0
6879,2013-03-28,38.0,22,5.0,2.0,11.0,3.0,1963.0,1.0,5,103746,Metrogorodok,5100000.0
10215,2013-08-31,44.0,25,12.0,2.0,16.0,4.0,2015.0,1.0,14,13890,Poselenie Sosenskoe,3612400.0
27077,2014-12-23,68.0,40,3.0,3.0,8.0,2.0,1957.0,3.0,7,21040,Dorogomilovo,17100000.0
20342,2014-06-28,65.0,38,10.0,3.0,12.0,1.0,1974.0,3.0,7,26943,Mar'ina Roshha,13500000.0
27349,2015-01-19,74.0,40,7.0,1.0,15.0,4.0,2012.0,2.0,12,1716730,Birjulevo Vostochnoe,6866860.0
24525,2014-11-10,50.0,29,11.0,2.0,12.0,1.0,1973.0,2.0,7,90114,Teplyj Stan,7500000.0
26326,2014-12-12,32.0,18,1.0,2.0,9.0,1.0,1976.0,1.0,6,130396,Cheremushki,6100000.0
13188,2013-12-17,58.0,32,19.0,2.0,22.0,5.0,1992.0,2.0,8,43795,Pechatniki,6000000.0
27537,2015-01-27,37.0,21,3.0,2.0,5.0,1.0,1964.0,1.0,5,1452550,Bogorodskoe,5300000.0
22416,2014-09-11,32.0,18,1.0,3.0,9.0,1.0,1975.0,1.0,5,111874,Chertanovo Central'noe,4900000.0
16488,2014-03-25,42.0,24,1.0,2.0,5.0,2.0,1964.0,2.0,5,105663,Juzhnoe Tushino,6330000.0
13841,2014-01-17,38.0,19,9.0,2.0,17.0,1.0,2005.0,1.0,7,81887,Hovrino,1000000.0
24377,2014-11-06,44.0,25,3.0,1.0,4.0,1.0,2014.0,1.0,6,21819,Poselenie Desjonovskoe,4373448.0
18577,2014-05-19,44.0,25,1.0,2.0,4.0,2.0,1934.0,2.0,6,91100,Donskoe,6300000.0
12236,2013-11-18,44.0,24,3.0,3.0,5.0,2.0,1961.0,2.0,5,1285626,Vnukovo,4500000.0
15823,2014-03-07,62.0,36,1.0,2.0,12.0,1.0,1984.0,2.0,8,83844,Obruchevskoe,10350000.0
15781,2014-03-06,76.0,37,20.0,1.0,30.0,6.0,2010.0,2.0,14,76670,Zjuzino,16010549.0
818,2012-01-16,35.0,20,5.0,2.0,12.0,3.0,1970.0,1.0,5,83369,Rjazanskij,5600000.0
27922,2015-02-16,78.0,45,3.0,1.0,22.0,1.0,2015.0,3.0,11,115352,Nagornoe,17542040.0
29400,2015-04-25,76.0,44,3.0,3.0,17.0,1.0,2005.0,3.0,12,123280,Taganskoe,19000000.0
27508,2015-01-26,54.0,28,4.0,2.0,17.0,1.0,2008.0,2.0,9,247469,Nekrasovka,3000000.0
13261,2013-12-19,54.0,28,8.0,3.0,14.0,1.0,2007.0,2.0,9,221709,Krjukovo,6950000.0
16917,2014-04-02,30.0,17,3.0,3.0,5.0,5.0,1962.0,1.0,5,130396,Cheremushki,5700000.0
23865,2014-10-23,87.0,47,23.0,4.0,24.0,1.0,2003.0,3.0,11,102618,Juzhnoe Butovo,13700000.0
10447,2013-09-12,71.0,41,11.0,2.0,17.0,1.0,2006.0,3.0,9,221709,Krjukovo,8850000.0
18856,2014-05-26,38.0,22,7.0,2.0,14.0,1.0,1968.0,2.0,6,37807,Savelki,5400000.0
18807,2014-05-23,51.0,28,21.0,3.0,22.0,5.0,1983.0,2.0,8,76284,Nagatinskij Zaton,9250000.0
9953,2013-08-21,59.0,34,5.0,2.0,9.0,1.0,1972.0,3.0,6,104410,Veshnjaki,7400000.0
23447,2014-10-10,37.0,21,1.0,2.0,9.0,1.0,1966.0,2.0,7,91100,Donskoe,6500000.0
16618,2014-03-27,45.0,26,4.0,2.0,5.0,5.0,1964.0,2.0,5,76670,Zjuzino,6500000.0
